instrument,instrument_type,instrument_year,rank,cosine_wp,cosine_wp_year,cosine_lag,cosine_similarity,rerank_wp,rerank_wp_year,rerank_lag,rerank_score
Recommendation 199,Recommendation,1991,8,ATCM30_wp025_e,2007,-16,0.7452225685119629,ATCM4_wp048_e,1966,25,0.8507664
Recommendation 199,Recommendation,1991,9,ATCM16_wp054_e,1991,0,0.745173454284668,ATCM32_wp053_e,2009,-18,0.84004915
Recommendation 199,Recommendation,1991,10,ATCM33_wp064_e,2010,-19,0.7450578212738037,ATCM33_wp064_e,2010,-19,0.83256364
Recommendation 19,Recommendation,1962,1,ATCM2_wp018_e,1962,0,0.9380162954330444,ATCM2_wp018_e,1962,0,0.9619076
Recommendation 19,Recommendation,1962,2,ATCM2_wp004_e,1962,0,0.8794277906417847,ATCM2_wp004_e,1962,0,0.9433685
Recommendation 19,Recommendation,1962,3,ATCM8_wp016_rev1_e,1975,-13,0.8620796203613281,ATCM9_wp058_e,1977,-15,0.938373
Recommendation 19,Recommendation,1962,4,ATCM9_wp030_e,1977,-15,0.8605467081069946,ATCM10_wp052_e,1979,-17,0.9229281
Recommendation 19,Recommendation,1962,5,ATCM9_wp006_e,1977,-15,0.8563703298568726,ATCM8_wp016_e,1975,-13,0.9208893
Recommendation 19,Recommendation,1962,6,ATCM10_wp052_e,1979,-17,0.8497051000595093,ATCM8_wp016_rev1_e,1975,-13,0.91768336
Recommendation 19,Recommendation,1962,7,ATCM9_wp073_e,1977,-15,0.8492639660835266,ATCM9_wp073_e,1977,-15,0.91742486
Recommendation 19,Recommendation,1962,8,ATCM9_wp043_e,1977,-15,0.8446246385574341,ATCM9_wp043_e,1977,-15,0.91501683
Recommendation 19,Recommendation,1962,9,ATCM8_wp016_e,1975,-13,0.8409098982810974,ATCM9_wp030_e,1977,-15,0.91374093
Recommendation 19,Recommendation,1962,10,ATCM9_wp058_e,1977,-15,0.8407539129257202,ATCM9_wp006_e,1977,-15,0.90869087
Recommendation 20,Recommendation,1962,1,ATCM2_wp015_e,1962,0,0.8722500205039978,ATCM2_wp015_e,1962,0,0.9760927
Recommendation 20,Recommendation,1962,2,ATCM1_wp022_e,1961,1,0.8256912231445312,ATCM1_wp022_e,1961,1,0.9492193
Recommendation 20,Recommendation,1962,3,ATCM3_wp023_e,1964,-2,0.822148323059082,ATCM1_wp021_e,1961,1,0.94710773
Recommendation 20,Recommendation,1962,4,ATCM5_wp028_e,1968,-6,0.7992295026779175,ATCM3_wp036_e,1964,-2,0.9302938
Recommendation 20,Recommendation,1962,5,ATCM3_wp036_e,1964,-2,0.7955362796783447,ATCM1_wp014_e,1961,1,0.92613024
Recommendation 20,Recommendation,1962,6,ATCM4_wp036_e,1966,-4,0.7914431691169739,ATCM3_wp023_e,1964,-2,0.9253245
Recommendation 20,Recommendation,1962,7,ATCM3_wp007_e,1964,-2,0.7887420654296875,ATCM4_wp036_e,1966,-4,0.919056
Recommendation 20,Recommendation,1962,8,ATCM1_wp021_e,1961,1,0.7831382155418396,ATCM3_wp007_rev1_e,1964,-2,0.9189469
Recommendation 20,Recommendation,1962,9,ATCM3_wp007_rev1_e,1964,-2,0.7825019359588623,ATCM3_wp007_e,1964,-2,0.91064674
Recommendation 20,Recommendation,1962,10,ATCM1_wp014_e,1961,1,0.7784769535064697,ATCM5_wp028_e,1968,-6,0.8613517
Recommendation 157,Recommendation,1985,1,ATCM4_wp045_e,1966,19,0.7775052785873413,ATCM4_wp045_e,1966,19,0.9760927
Recommendation 157,Recommendation,1985,2,ATCM6_wp015_rev1_e,1970,15,0.7696579694747925,ATCM4_wp045_rev1_e,1966,19,0.9753525
Recommendation 157,Recommendation,1985,3,ATCM16_wp049_e,1991,-6,0.7681819200515747,ATCM3_wp040_e,1964,21,0.9743959
Recommendation 157,Recommendation,1985,4,ATCM8_wp010_e,1975,10,0.7680149078369141,ATCM6_wp015_rev1_e,1970,15,0.96833336
Recommendation 157,Recommendation,1985,5,ATCM4_wp045_rev1_e,1966,19,0.7679882049560547,ATCM7_wp045_e,1972,13,0.96045023
Recommendation 157,Recommendation,1985,6,ATCM3_wp040_e,1964,21,0.7674553394317627,ATCM20_wp004_rev1_e,1996,-11,0.9447098
Recommendation 157,Recommendation,1985,7,ATCM8_wp031_e,1975,10,0.7567505836486816,ATCM8_wp010_e,1975,10,0.9437843
Recommendation 157,Recommendation,1985,8,ATCM20_wp004_rev1_e,1996,-11,0.7545793652534485,ATCM16_wp049_e,1991,-6,0.9422097
Recommendation 157,Recommendation,1985,9,ATCM7_wp045_e,1972,13,0.7532520294189453,ATCM8_wp031_e,1975,10,0.92491853
Recommendation 157,Recommendation,1985,10,ATCM8_wp005_e,1975,10,0.7513331174850464,ATCM8_wp005_e,1975,10,0.9132563
Recommendation 153,Recommendation,1985,1,ATCM26_wp010_e,2003,-18,0.7716464996337891,ATCM24_wp002_e,2001,-16,0.9380332
Recommendation 153,Recommendation,1985,2,ATCM25_wp003_e,2002,-17,0.7643342018127441,ATCM26_wp010_e,2003,-18,0.93393874
Recommendation 153,Recommendation,1985,3,ATCM4_wp053_rev1_e,1966,19,0.7610292434692383,ATCM16_wp019_e,1991,-6,0.9311125
Recommendation 153,Recommendation,1985,4,ATCM37_wp025_e,2014,-29,0.7537063956260681,ATCM25_wp003_e,2002,-17,0.908873
Recommendation 153,Recommendation,1985,5,ATCM24_wp002_e,2001,-16,0.747055172920227,ATCM37_wp025_e,2014,-29,0.9064795
Recommendation 153,Recommendation,1985,6,ATCM16_wp019_e,1991,-6,0.7460557222366333,ATCM4_wp042_e,1966,19,0.8940887
Recommendation 153,Recommendation,1985,7,ATCM4_wp053_e,1966,19,0.7448827028274536,ATCM4_wp028_e,1966,19,0.8925063
Recommendation 153,Recommendation,1985,8,ATCM4_wp042_e,1966,19,0.7403995394706726,ATCM4_wp038_e,1966,19,0.8796026
Recommendation 153,Recommendation,1985,9,ATCM4_wp038_e,1966,19,0.7390565872192383,ATCM4_wp053_e,1966,19,0.87939554
Recommendation 153,Recommendation,1985,10,ATCM4_wp028_e,1966,19,0.7367055416107178,ATCM4_wp053_rev1_e,1966,19,0.8585289
Measure 420,Measure,2009,1,ATCM43_wp020_e,2021,-12,0.8890879154205322,ATCM32_wp027_e,2009,0,0.9417828
Measure 420,Measure,2009,2,ATCM38_wp025_e,2015,-6,0.8740543127059937,ATCM38_wp025_e,2015,-6,0.9378058
Measure 420,Measure,2009,3,ATCM32_wp027_e,2009,0,0.7873101234436035,ATCM43_wp020_e,2021,-12,0.9364246
Measure 420,Measure,2009,4,ATCM4_wp055_rev1_e,1966,43,0.7724475860595703,ATCM4_wp055_rev1_e,1966,43,0.9117186
Measure 420,Measure,2009,5,ATCM4_wp055_e,1966,43,0.7656339406967163,ATCM4_wp055_e,1966,43,0.8858686
Measure 420,Measure,2009,6,ATCM35_wp060_e,2012,-3,0.7565135359764099,ATCM35_wp061_e,2012,-3,0.8566205
Measure 420,Measure,2009,7,ATCM35_wp061_e,2012,-3,0.7564475536346436,ATCM35_wp060_e,2012,-3,0.8507664
Measure 420,Measure,2009,8,ATCM44_wp046_e,2022,-13,0.7559466361999512,ATCM36_wp059_e,2013,-4,0.84522843
Measure 420,Measure,2009,9,ATCM36_wp059_e,2013,-4,0.7516313195228577,ATCM44_wp046_e,2022,-13,0.84368914
Measure 420,Measure,2009,10,ATCM29_wp029_e,2006,3,0.7445404529571533,ATCM29_wp029_e,2006,3,0.83634084
Recommendation 2,Recommendation,1961,1,ATCM1_wp003_e,1961,0,0.8987528681755066,ATCM1_wp003_e,1961,0,0.9868585
Recommendation 2,Recommendation,1961,2,ATCM1_wp004_e,1961,0,0.7862732410430908,ATCM16_wp042_e,1991,-30,0.9480776
Recommendation 2,Recommendation,1961,3,ATCM12_wp019_e,1983,-22,0.7854160070419312,ATCM1_wp005_e,1961,0,0.92586255
Recommendation 2,Recommendation,1961,4,ATCM12_wp013_e,1983,-22,0.7824655771255493,ATCM7_wp035_e,1972,-11,0.91847295
Recommendation 2,Recommendation,1961,5,ATCM7_wp035_e,1972,-11,0.7818740606307983,ATCM12_wp020_e,1983,-22,0.9152254
Recommendation 2,Recommendation,1961,6,ATCM1_wp005_e,1961,0,0.7798972129821777,ATCM1_wp004_e,1961,0,0.9029439
Recommendation 2,Recommendation,1961,7,ATCM2_wp002_e,1962,-1,0.7796604037284851,ATCM12_wp013_e,1983,-22,0.8975517
Recommendation 2,Recommendation,1961,8,ATCM16_wp042_e,1991,-30,0.7790540456771851,ATCM15_wp046_rev2_e,1989,-28,0.89297384
Recommendation 2,Recommendation,1961,9,ATCM15_wp046_rev2_e,1989,-28,0.7756140232086182,ATCM12_wp019_e,1983,-22,0.8842793
Recommendation 2,Recommendation,1961,10,ATCM12_wp020_e,1983,-22,0.7738760709762573,ATCM2_wp002_e,1962,-1,0.87980926
Measure 424,Measure,2009,1,ATCM46_wp027_e,2024,-15,0.9047991633415222,ATCM46_wp027_e,2024,-15,0.9743959
Measure 424,Measure,2009,2,ATCM37_wp019_e,2014,-5,0.8990698456764221,ATCM37_wp019_e,2014,-5,0.9721621
Measure 424,Measure,2009,3,ATCM35_wp044_e,2012,-3,0.8458249568939209,ATCM32_wp040_e,2009,0,0.95355266
Measure 424,Measure,2009,4,ATCM32_wp040_e,2009,0,0.8398454189300537,ATCM46_wp026_e,2024,-15,0.9063137
Measure 424,Measure,2009,5,ATCM35_wp058_e,2012,-3,0.8248572945594788,ATCM36_wp059_e,2013,-4,0.90260106
Measure 424,Measure,2009,6,ATCM45_wp054_rev1_e,2023,-14,0.8243438601493835,ATCM45_wp054_rev1_e,2023,-14,0.90108824
Measure 424,Measure,2009,7,ATCM36_wp059_e,2013,-4,0.8236379623413086,ATCM41_wp031_e,2018,-9,0.897282
Measure 424,Measure,2009,8,ATCM46_wp026_e,2024,-15,0.822785496711731,ATCM35_wp044_e,2012,-3,0.8971018
Measure 424,Measure,2009,9,ATCM41_wp031_e,2018,-9,0.8212679624557495,ATCM39_wp027_e,2016,-7,0.8854731
Measure 424,Measure,2009,10,ATCM39_wp027_e,2016,-7,0.8200920820236206,ATCM35_wp058_e,2012,-3,0.8648136
Recommendation 10,Recommendation,1961,1,ATCM1_wp006_e,1961,0,0.8062430024147034,ATCM1_wp006_e,1961,0,0.983445
Recommendation 10,Recommendation,1961,2,ATCM14_wp031_rev1_e,1987,-26,0.7299412488937378,ATCM20_wp013_e,1996,-35,0.9547488
Recommendation 10,Recommendation,1961,3,ATCM5_wp046_e,1968,-7,0.7111282348632812,ATCM14_wp031_rev1_e,1987,-26,0.9533793
Recommendation 10,Recommendation,1961,4,ATCM20_wp013_e,1996,-35,0.7060854434967041,ATCM14_wp013_e,1987,-26,0.92491853
Recommendation 10,Recommendation,1961,5,ATCM14_wp013_e,1987,-26,0.6845645904541016,ATCM5_wp046_e,1968,-7,0.9229976
Recommendation 10,Recommendation,1961,6,ATCM6_wp005_rev1_e,1970,-9,0.6702931523323059,ATCM6_wp005_rev1_e,1970,-9,0.91832656
Recommendation 10,Recommendation,1961,7,ATCM6_wp005_e,1970,-9,0.6676298379898071,ATCM6_wp005_e,1970,-9,0.91671926
Recommendation 10,Recommendation,1961,8,ATCM31_wp061_e,2008,-47,0.661719560623169,ATCM30_wp038_e,2007,-46,0.9101588
Recommendation 10,Recommendation,1961,9,ATCM24_wp023_e,2001,-40,0.6602487564086914,ATCM24_wp023_e,2001,-40,0.86041605
Recommendation 10,Recommendation,1961,10,ATCM30_wp038_e,2007,-46,0.6519743204116821,ATCM31_wp061_e,2008,-47,0.84877175
Measure 422,Measure,2009,1,ATCM43_wp003_e,2021,-12,0.8776764869689941,ATCM43_wp003_e,2021,-12,0.9776798
Measure 422,Measure,2009,2,ATCM37_wp007_e,2014,-5,0.8637937903404236,ATCM37_wp007_e,2014,-5,0.9766336
Measure 422,Measure,2009,3,ATCM33_wp033_e,2010,-1,0.8300749063491821,ATCM32_wp022_e,2009,0,0.965198
Measure 422,Measure,2009,4,ATCM38_wp026_e,2015,-6,0.8265340328216553,ATCM38_wp026_e,2015,-6,0.92566115
Measure 422,Measure,2009,5,ATCM43_wp024_rev1_e,2021,-12,0.8250733017921448,ATCM37_wp026_e,2014,-5,0.9084475
Measure 422,Measure,2009,6,ATCM43_wp023_rev1_e,2021,-12,0.8225441575050354,ATCM33_wp033_e,2010,-1,0.9031576
Measure 422,Measure,2009,7,ATCM37_wp026_e,2014,-5,0.814732551574707,ATCM43_wp024_rev1_e,2021,-12,0.9023862
Measure 422,Measure,2009,8,ATCM39_wp026_e,2016,-7,0.8132766485214233,ATCM43_wp023_rev1_e,2021,-12,0.8909032
Measure 422,Measure,2009,9,ATCM32_wp022_e,2009,0,0.8123753070831299,ATCM39_wp026_e,2016,-7,0.88918287
Measure 422,Measure,2009,10,ATCM46_wp023_e,2024,-15,0.8089662790298462,ATCM46_wp023_e,2024,-15,0.87856454
Recommendation 40,Recommendation,1966,1,ATCM4_wp047_rev1_e,1966,0,0.8698620200157166,ATCM4_wp047_e,1966,0,0.95939845
Recommendation 40,Recommendation,1966,2,ATCM4_wp047_e,1966,0,0.8512336015701294,ATCM4_wp047_rev1_e,1966,0,0.95575064
Recommendation 40,Recommendation,1966,3,ATCM4_wp028_e,1966,0,0.8180736899375916,ATCM4_wp028_e,1966,0,0.9455202
Recommendation 40,Recommendation,1966,4,ATCM43_wp029_e,2021,-55,0.7816520929336548,ATCM43_wp029_e,2021,-55,0.9241692
Recommendation 40,Recommendation,1966,5,ATCM4_wp053_rev1_e,1966,0,0.7779458165168762,ATCM38_wp012_e,2015,-49,0.916626
Recommendation 40,Recommendation,1966,6,ATCM38_wp012_e,2015,-49,0.7737898230552673,ATCM4_wp048_e,1966,0,0.888217
Recommendation 40,Recommendation,1966,7,ATCM4_wp048_rev1_e,1966,0,0.7685197591781616,ATCM4_wp048_rev1_e,1966,0,0.8781472
Recommendation 40,Recommendation,1966,8,ATCM4_wp048_e,1966,0,0.766411542892456,ATCM4_wp046_e,1966,0,0.8739052
Recommendation 40,Recommendation,1966,9,ATCM4_wp046_e,1966,0,0.7590365409851074,ATCM4_wp046_rev1_e,1966,0,0.8704211
Recommendation 40,Recommendation,1966,10,ATCM4_wp046_rev1_e,1966,0,0.7587067484855652,ATCM4_wp053_rev1_e,1966,0,0.86181754
Measure 428,Measure,2009,1,ATCM38_wp004_e,2015,-6,0.878639817237854,ATCM38_wp004_e,2015,-6,0.97590977
Measure 428,Measure,2009,2,ATCM44_wp006_e,2022,-13,0.817265510559082,ATCM32_wp021_e,2009,0,0.9634512
Measure 428,Measure,2009,3,ATCM35_wp060_e,2012,-3,0.8156040906906128,ATCM44_wp006_e,2022,-13,0.94048434
Measure 428,Measure,2009,4,ATCM46_wp023_e,2024,-15,0.8071220517158508,ATCM38_wp003_e,2015,-6,0.8977311
Measure 428,Measure,2009,5,ATCM32_wp021_e,2009,0,0.8062653541564941,ATCM35_wp044_e,2012,-3,0.8872437
Measure 428,Measure,2009,6,ATCM35_wp061_e,2012,-3,0.8048995137214661,ATCM36_wp059_e,2013,-4,0.885671
Measure 428,Measure,2009,7,ATCM38_wp003_e,2015,-6,0.8005095720291138,ATCM46_wp023_e,2024,-15,0.8766766
Measure 428,Measure,2009,8,ATCM36_wp059_e,2013,-4,0.7947922945022583,ATCM35_wp061_e,2012,-3,0.8622821
Measure 428,Measure,2009,9,ATCM35_wp044_e,2012,-3,0.7919968366622925,ATCM35_wp060_e,2012,-3,0.8537177
Measure 428,Measure,2009,10,ATCM35_wp058_e,2012,-3,0.7880183458328247,ATCM35_wp058_e,2012,-3,0.85322917
Decision 289,Decision,2002,1,ATCM25_wp005_e,2002,0,0.8985883593559265,ATCM25_wp005_e,2002,0,0.9701947
Decision 289,Decision,2002,2,ATCM15_wp017_e,1989,13,0.6797949075698853,ATCM15_wp017_e,1989,13,0.9000389
Decision 289,Decision,2002,3,ATCM32_wp046_e,2009,-7,0.6536394357681274,ATCM18_wp008_e,1994,8,0.88447905
Decision 289,Decision,2002,4,ATCM18_wp035_e,1994,8,0.652897834777832,ATCM5_wp035_rev1_e,1968,34,0.87129974
Decision 289,Decision,2002,5,ATCM5_wp035_rev1_e,1968,34,0.6514626741409302,ATCM18_wp035_e,1994,8,0.8457387
Decision 289,Decision,2002,6,ATCM18_wp016_e,1994,8,0.6471766829490662,ATCM18_wp016_e,1994,8,0.8314717
Decision 289,Decision,2002,7,ATCM5_wp035_e,1968,34,0.6468178033828735,ATCM5_wp035_e,1968,34,0.82760537
Decision 289,Decision,2002,8,ATCM22_wp006_e,1998,4,0.6461644172668457,ATCM32_wp046_e,2009,-7,0.80660903
Decision 289,Decision,2002,9,ATCM18_wp008_e,1994,8,0.6458483934402466,ATCM22_wp006_e,1998,4,0.80354404
Decision 289,Decision,2002,10,ATCM31_wp062_e,2008,-6,0.6425715088844299,ATCM31_wp062_e,2008,-6,0.7837237
Recommendation 29,Recommendation,1964,1,ATCM3_wp010_rev1_e,1964,0,0.9048484563827515,ATCM3_wp010_rev1_e,1964,0,0.94996727
Recommendation 29,Recommendation,1964,2,ATCM3_wp010_e,1964,0,0.8912237286567688,ATCM8_wp008_e,1975,-11,0.94252783
Recommendation 29,Recommendation,1964,3,ATCM3_wp021_e,1964,0,0.8182010650634766,ATCM3_wp010_e,1964,0,0.9380332
Recommendation 29,Recommendation,1964,4,ATCM3_wp021_rev1_e,1964,0,0.7912691831588745,ATCM7_wp031_e,1972,-8,0.9274553
Recommendation 29,Recommendation,1964,5,ATCM7_wp031_e,1972,-8,0.7143656015396118,ATCM3_wp021_rev1_e,1964,0,0.92180926
Recommendation 29,Recommendation,1964,6,ATCM1_wp007_e,1961,3,0.6971023678779602,ATCM1_wp007_e,1961,3,0.91536736
Recommendation 29,Recommendation,1964,7,ATCM8_wp008_e,1975,-11,0.6838233470916748,ATCM3_wp021_e,1964,0,0.90860975
Recommendation 29,Recommendation,1964,8,ATCM20_wp006_e,1996,-32,0.6663297414779663,ATCM39_wp017_e,2016,-52,0.8745494
Recommendation 29,Recommendation,1964,9,ATCM24_wp007_e,2001,-37,0.6612789630889893,ATCM24_wp007_e,2001,-37,0.86797863
Recommendation 29,Recommendation,1964,10,ATCM39_wp017_e,2016,-52,0.6576822996139526,ATCM20_wp006_e,1996,-32,0.84826964
Measure 426,Measure,2009,1,ATCM37_wp052_e,2014,-5,0.8857131600379944,ATCM30_wp025_e,2007,2,0.9836975
Measure 426,Measure,2009,2,ATCM16_wp016_e,1991,18,0.8084869384765625,ATCM31_wp046_rev1_e,2008,1,0.98305905
Measure 426,Measure,2009,3,ATCM38_wp026_e,2015,-6,0.805513858795166,ATCM37_wp052_e,2014,-5,0.9701947
Measure 426,Measure,2009,4,ATCM31_wp047_e,2008,1,0.8040591478347778,ATCM28_wp042_e,2005,4,0.91876495
Measure 426,Measure,2009,5,ATCM43_wp028_e,2021,-12,0.7980712652206421,ATCM16_wp016_e,1991,18,0.91768336
Measure 426,Measure,2009,6,ATCM31_wp046_rev1_e,2008,1,0.7953658103942871,ATCM31_wp047_e,2008,1,0.9094376
Measure 426,Measure,2009,7,ATCM44_wp043_e,2022,-13,0.7953145503997803,ATCM38_wp026_e,2015,-6,0.89746183
Measure 426,Measure,2009,8,ATCM30_wp025_e,2007,2,0.7919456362724304,ATCM35_wp044_e,2012,-3,0.88063294
Measure 426,Measure,2009,9,ATCM35_wp044_e,2012,-3,0.7875627875328064,ATCM43_wp028_e,2021,-12,0.87433493
Measure 426,Measure,2009,10,ATCM28_wp042_e,2005,4,0.7873435020446777,ATCM44_wp043_e,2022,-13,0.8636677
Recommendation 14,Recommendation,1961,1,ATCM1_wp017_e,1961,0,0.9217895269393921,ATCM1_wp017_e,1961,0,0.9817077
Recommendation 14,Recommendation,1961,2,ATCM1_wp032_e,1961,0,0.8181754946708679,ATCM8_wp008_e,1975,-14,0.9290166
Recommendation 14,Recommendation,1961,3,ATCM16_wp042_e,1991,-30,0.7885472774505615,ATCM1_wp032_e,1961,0,0.925594
Recommendation 14,Recommendation,1961,4,ATCM8_wp008_e,1975,-14,0.7838642597198486,ATCM16_wp042_e,1991,-30,0.917886
Recommendation 14,Recommendation,1961,5,ATCM2_wp006_e,1962,-1,0.7826908826828003,ATCM16_wp032_e,1991,-30,0.9045578
Recommendation 14,Recommendation,1961,6,ATCM1_wp004_e,1961,0,0.78203284740448,ATCM1_wp004_e,1961,0,0.8996868
Recommendation 14,Recommendation,1961,7,ATCM1_wp007_e,1961,0,0.7755963802337646,ATCM1_wp007_e,1961,0,0.8950099
Recommendation 14,Recommendation,1961,8,ATCM12_wp013_e,1983,-22,0.7703567743301392,ATCM2_wp006_e,1962,-1,0.8889902
Recommendation 14,Recommendation,1961,9,ATCM2_wp021_e,1962,-1,0.7673110961914062,ATCM12_wp013_e,1983,-22,0.8650418
Recommendation 14,Recommendation,1961,10,ATCM16_wp032_e,1991,-30,0.7669075727462769,ATCM2_wp021_e,1962,-1,0.8447167
Recommendation 32,Recommendation,1964,1,ATCM3_wp036_e,1964,0,0.9060975909233093,ATCM3_wp036_e,1964,0,0.9708651
Recommendation 32,Recommendation,1964,2,ATCM3_wp007_rev1_e,1964,0,0.8716307282447815,ATCM3_wp007_rev1_e,1964,0,0.9639975
Recommendation 32,Recommendation,1964,3,ATCM3_wp007_e,1964,0,0.8624977469444275,ATCM3_wp007_e,1964,0,0.96303636
Recommendation 32,Recommendation,1964,4,ATCM3_wp023_e,1964,0,0.8398451805114746,ATCM2_wp015_e,1962,2,0.94903076
Recommendation 32,Recommendation,1964,5,ATCM4_wp062_rev3_e,1966,-2,0.811599850654602,ATCM4_wp062_rev2_e,1966,-2,0.9488415
Recommendation 32,Recommendation,1964,6,ATCM4_wp036_e,1966,-2,0.8109038472175598,ATCM4_wp062_rev3_e,1966,-2,0.93982506
Recommendation 32,Recommendation,1964,7,ATCM4_wp062_rev2_e,1966,-2,0.8067182898521423,ATCM3_wp023_e,1964,0,0.9371187
Recommendation 32,Recommendation,1964,8,ATCM2_wp015_e,1962,2,0.8066627383232117,ATCM4_wp036_e,1966,-2,0.9311125
Recommendation 32,Recommendation,1964,9,ATCM9_wp012_e,1977,-13,0.8032177090644836,ATCM1_wp022_e,1961,3,0.92933786
Recommendation 32,Recommendation,1964,10,ATCM1_wp022_e,1961,3,0.8007866144180298,ATCM9_wp012_e,1977,-13,0.92219555
Recommendation 30,Recommendation,1964,1,ATCM3_wp016_rev2_e,1964,0,0.8937078714370728,ATCM4_wp025_e,1966,-2,0.951612
Recommendation 30,Recommendation,1964,2,ATCM3_wp016_e,1964,0,0.8836747407913208,ATCM2_wp022_e,1962,2,0.94940734
Recommendation 30,Recommendation,1964,3,ATCM2_wp022_e,1962,2,0.8833647966384888,ATCM3_wp016_rev2_e,1964,0,0.9459213
Recommendation 30,Recommendation,1964,4,ATCM2_wp007_e,1962,2,0.8780063390731812,ATCM3_wp016_e,1964,0,0.9434727
Recommendation 30,Recommendation,1964,5,ATCM4_wp025_e,1966,-2,0.860926628112793,ATCM2_wp007_e,1962,2,0.9426336
Recommendation 30,Recommendation,1964,6,ATCM3_wp016_rev1_e,1964,0,0.8498491644859314,ATCM3_wp016_rev1_e,1964,0,0.94210327
Recommendation 30,Recommendation,1964,7,ATCM4_wp040_e,1966,-2,0.8323068618774414,ATCM4_wp041_rev1_e,1966,-2,0.94188976
Recommendation 30,Recommendation,1964,8,ATCM5_wp011_e,1968,-4,0.8294515013694763,ATCM4_wp040_e,1966,-2,0.935015
Recommendation 30,Recommendation,1964,9,ATCM4_wp041_rev1_e,1966,-2,0.8261295557022095,ATCM4_wp034_e,1966,-2,0.9341793
Recommendation 30,Recommendation,1964,10,ATCM4_wp034_e,1966,-2,0.8237922191619873,ATCM5_wp011_e,1968,-4,0.9279139
nan 387,Untyped,2003,1,ATCM34_wp013_e,2011,-8,0.7857424020767212,ATCM26_wp028_e,2003,0,0.9719499
nan 387,Untyped,2003,2,ATCM26_wp028_e,2003,0,0.7807093858718872,ATCM30_wp010_e,2007,-4,0.9649345
nan 387,Untyped,2003,3,ATCM33_wp030_e,2010,-7,0.777859091758728,ATCM38_wp015_e,2015,-12,0.94199663
nan 387,Untyped,2003,4,ATCM38_wp015_e,2015,-12,0.7673029899597168,ATCM39_wp031_e,2016,-13,0.93477726
nan 387,Untyped,2003,5,ATCM40_wp016_e,2017,-14,0.766612708568573,ATCM40_wp045_e,2017,-14,0.918546
nan 387,Untyped,2003,6,ATCM39_wp031_e,2016,-13,0.7662773132324219,ATCM31_wp058_e,2008,-5,0.9159707
nan 387,Untyped,2003,7,ATCM40_wp045_e,2017,-14,0.7625880241394043,ATCM33_wp030_e,2010,-7,0.91378915
nan 387,Untyped,2003,8,ATCM42_wp064_e,2019,-16,0.7457232475280762,ATCM42_wp064_e,2019,-16,0.91029847
nan 387,Untyped,2003,9,ATCM30_wp010_e,2007,-4,0.7432470321655273,ATCM34_wp013_e,2011,-8,0.9091557
nan 387,Untyped,2003,10,ATCM31_wp058_e,2008,-5,0.7418016195297241,ATCM40_wp016_e,2017,-14,0.8995105
Recommendation 36,Recommendation,1964,1,ATCM4_wp045_rev1_e,1966,-2,0.8734639883041382,ATCM4_wp045_e,1966,-2,0.95624363
Recommendation 36,Recommendation,1964,2,ATCM4_wp045_e,1966,-2,0.8500877022743225,ATCM3_wp040_e,1964,0,0.9552524
Recommendation 36,Recommendation,1964,3,ATCM3_wp040_e,1964,0,0.7990838885307312,ATCM4_wp045_rev1_e,1966,-2,0.9517915
Recommendation 36,Recommendation,1964,4,ATCM4_wp059_e,1966,-2,0.7508265376091003,ATCM3_wp001_e,1964,0,0.92485076
Recommendation 36,Recommendation,1964,5,ATCM3_wp002_e,1964,0,0.7480577230453491,ATCM5_wp010_e,1968,-4,0.90806097
Recommendation 36,Recommendation,1964,6,ATCM3_wp001_e,1964,0,0.744040846824646,ATCM3_wp002_e,1964,0,0.89986295
Recommendation 36,Recommendation,1964,7,ATCM7_wp036_e,1972,-8,0.741480827331543,ATCM4_wp059_e,1966,-2,0.89986295
Recommendation 36,Recommendation,1964,8,ATCM7_wp041_e,1972,-8,0.7372209429740906,ATCM7_wp036_e,1972,-8,0.89222497
Recommendation 36,Recommendation,1964,9,ATCM5_wp010_e,1968,-4,0.7363849878311157,ATCM7_wp041_e,1972,-8,0.8762537
Recommendation 36,Recommendation,1964,10,ATCM5_wp003_rev2_e,1968,-4,0.7336897850036621,ATCM5_wp003_rev2_e,1968,-4,0.87476355
Recommendation 162,Recommendation,1987,1,ATCM14_wp027_rev1_e,1987,0,0.96889328956604,ATCM14_wp027_rev1_e,1987,0,0.943264
Recommendation 162,Recommendation,1987,2,ATCM9_wp051_rev1_e,1977,10,0.7902247905731201,ATCM10_wp023_e,1979,8,0.9024722
Recommendation 162,Recommendation,1987,3,ATCM9_wp033_e,1977,10,0.7879318594932556,ATCM7_wp032_e,1972,15,0.8935326
Recommendation 162,Recommendation,1987,4,ATCM10_wp023_e,1979,8,0.7774394750595093,ATCM12_wp018_e,1983,4,0.8895672
Recommendation 162,Recommendation,1987,5,ATCM9_wp052_e,1977,10,0.7714394330978394,ATCM9_wp051_rev1_e,1977,10,0.88267076
Recommendation 162,Recommendation,1987,6,ATCM26_wp002_e,2003,-16,0.7663516402244568,ATCM9_wp033_e,1977,10,0.8802217
